Job Opening ID,Featured Jobs,Remote,Posting Date,Title,Company,Industry,Job Type,Salary,Location,City,State,Zip Code,Country,Full Address,Latitude,Longitude,Job Discription,Job Details Link,Send Applications to  (Email/URL),Company Logo,Status
,,,12/22/21,IL - Cannabis Sales Consultant/Inventory (FT and PT Opportunities),PharmaCannis,Wellness,,,"Arlington Heights, IL",,,,United States,"Arlington Heights, IL    United States",42.0883603,-87.9806265,,http://jobviewtrack.com/en-gb/job-191a417e4c080a1d07374f0d1b140213044e006a201d5c4e53594216164e641b4e101d0d1a060b54762b081d444a5f445e443c0f4b1153613b00020216223d061f16445f525f54655657154d/1666ca2d03c0ebf35d63f230f8d62127.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,"PA - Asset Protection Associate, Full-Time",PharmaCannis,Wellness,,,"Pottstown, PA",,,,United States,"Pottstown, PA    United States",40.2453741,-75.6496302,,http://jobviewtrack.com/en-gb/job-4c18416b5808034e731d4d0648201d140a431d091d16286a4e5e48104f3e551b54060b1507080b00351b1a1c49425c594866291b4b180037010c0b652453070d1d537a59525948071b07481a22221b1201040c41000d6842131c0b19/be7df84424391ee9fc23fc23f44aa05f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,"PA - Asset Protection Associate, Part-Time",PharmaCannis,Wellness,,,"Pottstown, PA",,,,United States,"Pottstown, PA    United States",40.2453741,-75.6496302,,http://jobviewtrack.com/en-gb/job-1c1b417d4c161b4e731d4d0648201d140a431d091d16287b5c5f59443b074a11003329632f14164500483901455f584e590d000007355310070207061145763808015e0b694440016d2f5407451748311c081145171c001c442a0c141a525b/f1559ce9274d81e78cbc2aacaa85484c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,IL - Dispensary Inventory Supervisor,PharmaCannis,Wellness,,,"Rosemont, IL",,,,United States,"Rosemont, IL    United States",41.9867507,-87.8721602,,http://jobviewtrack.com/en-gb/job-1f49416443120a00531b521a48321b17005202011a1c58296e585d011d184e074f116a280011004e00071b0a286f545e5d01011d4606596259515a5351/cbc07259e517d9890f616855241951bc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,NY - Post Harvest Technician I,PharmaCannis,Wellness,,,"New York City, NY",,,,United States,"New York City, NY    United States",40.7127753,-74.0059728,,http://jobviewtrack.com/en-gb/job-4c124179480707004e17490206413e081654763c0c104245544e4405016c6f1552150d121a65354f071c68421c1c051e/a842a01de2146805ba84f47ef057d0aa.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,"PA - Cannabis Sales Consultant/Inventory Specialist (FT and PT 
Opportunities)",PharmaCannis,Wellness,,,"Pottstown, PA",,,,United States,"Pottstown, PA    United States",40.2453741,-75.6496302,,http://jobviewtrack.com/en-gb/job-4812417e4c080a1d072750060b080f0b0c53006a3a12464e4e0d6e0b011d5218540206156c2e0b5611061d1c58521d7e5d010c07461849101c633d1700431d09051a595f1d6e420a1c1b4b00410d1c63270913451a1c0601530b7e4243171a0253154e17695057505314/4701dda024bb7a8de130ced23bc4c47d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,"RN Administrator - Eating Disorder, Residential",PharmaCannis,Wellness,,,"Seattle, WA",,,,United States,"Seattle, WA    United States",47.6062095,-122.3320708,,http://jobviewtrack.com/en-gb/job-1c1c41684c1006004054640a1b0e1c030052543a27716f4a494443034f2a4e074f110c041c65374507010d16445f544c41442e0a4a1d4e0a1b151c06114f066a3b3d0a6a5940440a061d5306411707136c3500531d0c0c1d5e425c410d36216f1547155059/17a790514f0d68b3f81d092d9d546983.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,IL - Cultivation Technician,PharmaCannis,Wellness,,,"Dwight, IL",,,,United States,"Dwight, IL    United States",41.0944767,-88.4250597,,http://jobviewtrack.com/en-gb/job-1d4e4179480707004e17490206632d1209541d1e08074344532c1c545f5813/be707930353e7076cdfcac3f87a26b68.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,IL - Cannabis Sales Consultant/Inventory (FT and PT Opportunities),PharmaCannis,Wellness,,,"North Aurora, IL",,,,United States,"North Aurora, IL    United States",41.8061399,-88.3272952,,http://jobviewtrack.com/en-gb/job-191a417e4c080a1d07374f0d1b140213044e006a201d5c4e53594216164e641b4e101d0d1a060b54762b081d444a5f445e443c0f4b1153613b00020216223d061f16445f525f54655e5e144011/d17cba5de8b89b504a4b47d027bb6287.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,"IL - Asset Protection Associate, Full-Time",PharmaCannis,Wellness,,,"Romeoville, IL",,,,United States,"Romeoville, IL    United States",41.6475306,-88.0895061,,http://jobviewtrack.com/en-gb/job-4b48416b5808034e731d4d0648201d140a431d091d16286a4e5e48104f3e551b54060b1507080b00351b1a1c49425c594866291b4b180037010c0b652453070d1d537a59525948071b07481a22221b1201040c41000d68421a1f091c/56cc204b453cadc26f20f0e49ef5e18b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,Packaging Assistant Cultivation,Planet 13,Wellness,,,"Las Vegas, NV",,,,United States,"Las Vegas, NV    United States",36.1699412,-115.1398296,,http://jobviewtrack.com/en-gb/job-1c4a416c5e17061d53154e176a310f040e411301071428684841590d190f531d4f0d69505b575117/99349f65ec50222c5a0083311a1895b1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/25/21,Dispensary Shift Supervisor,Planet 13,Wellness,,,"Santa Barbara, CA",,,,United States,"Santa Barbara, CA    United States",34.4208305,-119.6981901,,http://jobviewtrack.com/en-gb/job-4848417e450d091a072755130d13180e164f066a3a1b434d492f7e111f0b5502491007136c230c53040d07004b59442c1a535e5a/b9a6e47490d85d8120844075ea5e8fd9.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/25/21,Processing Technician - 2nd shift,Planet 13,Wellness,,,"Lakeville, MA",,,,United States,"Lakeville, MA    United States",41.8459169,-70.9495226,,http://jobviewtrack.com/en-gb/job-4e4e4179480707004e17490206415c090100270000155e290f4349443c064e1254613b0907011100200d0a1b44425e444c0a6d3e551b43061b1207090200200d0a1b44425e444c0a6d3a4217480d010207060b21455a51461b/af5c6ee95f676551e8cd08deeaf5ba80.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,,Postharvest Manager,Planet 13,Wellness,,,"Madison Heights, MI",,,,United States,"Madison Heights, MI    United States",42.4858692,-83.1052028,,http://jobviewtrack.com/en-gb/job-131d41604c0a0e09420621525b555651/0a6b45f54badc57451e4ec40b65323de.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/15/21,Budtender/Cashier at CBC Red,"PTCE, Inc",Wellness,,,"Tacoma, WA",,,,United States,"Tacoma, WA    United States",47.2528768,-122.4442906,,http://jobviewtrack.com/en-gb/job-4b1a416e4c170707420621515b545853/f8897284756d6c44eef1b511a5dec35a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/15/21,Inventory Clerk/Stocker at CBC Red,"PTCE, Inc",Wellness,,,"Tacoma, WA",,,,United States,"Tacoma, WA    United States",47.2528768,-122.4442906,,http://jobviewtrack.com/en-gb/job-4c19416443120a00531b521a48220202174b763b1d1c4940585f0d27030b551f222004041c0c67691a1e0c1d5e444f542f371b01441f451169535d525314/ef62d6676fca215a471d75f5d67bc07d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Sales & Customer Experience Representative (Full Time/Part Time),"PTCE, Inc",Wellness,,,"Great Barrington, MA",,,,United States,"Great Barrington, MA    United States",42.1959798,-73.362008,,http://jobviewtrack.com/en-gb/job-4c18417d4c161b4e731d4d0648271b0b090020010416287b5c5f59443b074a110030090d0b146770151a1d537e4250480d271a1d531b4d061a632812094c543c001e4f0b6e4c41011c6c751150110d120b09114100011f160a7b5c5f59443b074a1121525a595f56/464f1b48c0054c1e72532ce2f401786e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Budtender at CBC Black,"PTCE, Inc",Wellness,,,"Tacoma, WA",,,,United States,"Tacoma, WA    United States",47.2528768,-122.4442906,,http://jobviewtrack.com/en-gb/job-1d4f416f41050c05264613565e55/d6c409958ff7018601e584883fe3e16c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Inventory Clerk/Stocker at CBC Black,"PTCE, Inc",Wellness,,,"Tacoma, WA",,,,United States,"Tacoma, WA    United States",47.2528768,-122.4442906,,http://jobviewtrack.com/en-gb/job-4c19416443120a00531b521a48220202174b763b1d1c4940585f0d27030b551f222004041c0c67691a1e0c1d5e444f542f371b01441f451169535d525314/0200bd537aa746da53ad0b48ea8b6b42.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,Budtender at CBC Green,"PTCE, Inc",Wellness,,,"Tacoma, WA",,,,United States,"Tacoma, WA    United States",47.2528768,-122.4442906,,http://jobviewtrack.com/en-gb/job-1a12416a5f010a00264613565e55/5b0f905732da6267bebac385deb9a39b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Art Director,Qonkur Media Group,Wellness,,,"Ferndale, MI",,,,United States,"Ferndale, MI    United States",42.4605917,-83.1346478,,http://jobviewtrack.com/en-gb/job-1d1b416c5f104f2a4e0645001c0e1c652452004828015e2979445f010c1a480621525b525d55/e240277fbe65fa3840a76003e313e848.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/02/22,Delivery Transport Driver,Qonkur Media Group,Wellness,,,"Ferndale, MI",,,,United States,"Ferndale, MI    United States",42.4605917,-83.1346478,,http://jobviewtrack.com/en-gb/job-131d416948080618420659432c1307110052763c1b1244584d425f104f2a551d56061a632a020949020d1b0a0a7f4f4c43171f01550022271a0818021722300d051a5c4e4f542c5d5d5b12/c1f0933ebe2336c1e22a353e643724b8.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,Dispensary Manager,Red Gate Management LLC.,Wellness,,,"Bozeman, MT",,,,United States,"Bozeman, MT    United States",45.6769979,-111.0429339,,http://jobviewtrack.com/en-gb/job-1d1d41604c0a0e094206222701121e020b53151a10721b1f051a1d/123452f34b02741a6b97612e989aaa67.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Business Consultant - Sales,Resourcing Edge,Wellness,,,"Denver, CO",,,,United States,"Denver, CO    United States",39.7392358,-104.990251,,http://jobviewtrack.com/en-gb/job-4e12417e4c080a1d07365510010f0b141600370707005f47494c43106d2c5207490d0d121d47264f1a1b1c1f5e4a53592f370e0242070020070f1d12095415061d71685e4e4443011c1d0727410f0d126c34044c111b684b1a1c0c/862c304b752522b27e048c3a47295767.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,Cultivation Assistant,SECRET GARDENS OF WASHINGTON LLC,Wellness,,,"Lake George, NY",,,,United States,"Lake George, NY    United States",43.4261809,-73.7123408,,http://jobviewtrack.com/en-gb/job-1d1a416c5e17061d53154e176a221b0b114902091d1a45453c1c1b525c5d/69faa48c36cce31d6fd5489cee01654d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,HEARING AND SPEECH SPECIALIST / HEARING & SPEECH ASSOCIATE MCB - 182330A,SECRET GARDENS OF WASHINGTON LLC,Wellness,,,"Kankakee, IL",,,,United States,"Kankakee, IL    United States",41.1200325,-87.8611531,,http://jobviewtrack.com/en-gb/job-494e417e5d010a0d4f54064320040f150c4e136a21164b5954434a443c1e4217490204081d136773040d0c10420b6e5d4807060f4b1d53176a201d140a431d091d1628784d484e0d0e024e07546259515c575c/e83cba008fd9fae266220252461d96be.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/28/21,Dispensary Manager,SECRET GARDENS OF WASHINGTON LLC,Wellness,,,"Bozeman, MT",,,,United States,"Bozeman, MT    United States",45.6769979,-111.0429339,,http://jobviewtrack.com/en-gb/job-1d1d41604c0a0e094206222701121e020b53151a10721b1f051a1d/123452f34b02741a6b97612e989aaa67.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/30/21,Cannabis Trimmer,"SKINNY PINEAPPLE, INC.",Wellness,,,"Lafayette, CO",,,,United States,"Lafayette, CO    United States",39.9935959,-105.0897058,,http://jobviewtrack.com/en-gb/job-1f1e416e4c0a010f451d53613c13070a0845066951421319/5c1baa0ac6744c5b04341f97a393936d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,HR Manager/Recruiter - Cannabis Dispensary & Lounge,SLANG Worldwide,Wellness,,,"San Francisco, CA",,,,United States,"San Francisco, CA    United States",44.0153371,-73.16734,,http://jobviewtrack.com/en-gb/job-1c1241657f44220f491547061a6326354572110b1b06435f585f2f28001b49134543250000060245066a3b164959484459011d4e6a154e020f041c652d7254203b721d1d0518/7463b3938f88fdd2b52240587f20c972.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,CeresMED Cannabis Dispensary Sales Associate,SLANG Worldwide,Wellness,,,"Middlebury, VT",,,,United States,"Middlebury, VT    United States",44.0153371,-73.16734,,http://jobviewtrack.com/en-gb/job-1c1b417e4c080a1d07355310070207061145762b081d444a5f445e443c0f4b1153613b0002021622351b1a1c49425c5948662c0f491a410101126f5554184d5f/0b030495b89b850b9b0a6ae335f4585a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Full Stack Developer (Remote),springbig,Wellness,,,"Boca Raton, FL",,,,United States,"Boca Raton, FL    United States",26.3683064,-80.1289321,,http://jobviewtrack.com/en-gb/job-4b1e416b5808034e7400410003412a0213451807191658296f48400b1b0b073045150d0d01170052762e1c1f460b6e594c07046c61014c0f48330b0a0a54116a3b16474449482c5c575a13/61a43aa20d7cac890568bb0d2d4e5ec6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Retail Guide,Surterra Wellness,Wellness,,,"Summerfield, FL",,,,United States,"Summerfield, FL    United States",29.0075671,-82.0204688,,http://jobviewtrack.com/en-gb/job-4f48417f48100e074b76671601050b665c12405b/532be98adcc0e4d6ab064c0f38abe56c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,"Guide (Part Time, Clermont, FL)",Surterra Wellness,Wellness,,,"Clermont, FL",,,,United States,"Clermont, FL    United States",28.5494447,-81.7728543,,http://jobviewtrack.com/en-gb/job-1c1d417d4c161b4e731d4d066a261b0e0145763808015e29694440016e561f4c10/e065a0176e5f495564bc4aa0e2c1af27.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Packaging Tech 1 - PM,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-1d1a41794807074e7715430809060709022224090a184b4c54434a663b0b441c215a5a585c/14e6ed557549946a9eb40a89695147a3.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Store Manager (Key West),Surterra Wellness,Wellness,,,"Key West, FL",,,,United States,"Key West, FL    United States",24.5554183,-81.7841722,,http://jobviewtrack.com/en-gb/job-13124166481d4f23461a41040d134e2a044e150f0c01287849425f014f23461a41040d136c2a044e150f0c01287849425f016e57174614/b3e8dd912c66de76e02660aced3454bc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Mobile Guide,Surterra Wellness,Wellness,,,"North Palm Beach, FL",,,,United States,"North Palm Beach, FL    United States",26.8171165,-80.0590804,,http://jobviewtrack.com/en-gb/job-1d124160420606024276671601050b665c114659/3276261350addabf32f0d2b27f997f4f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Mobile Guide,Surterra Wellness,Wellness,,,"Key West, FL",,,,United States,"Key West, FL    United States",24.5554183,-81.7841722,,http://jobviewtrack.com/en-gb/job-4f1e4160420606024276671601050b665c10465c/03c360eee999ea727b2beac6e640b651.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Guide,Surterra Wellness,Wellness,,,"Sebring, FL",,,,United States,"Sebring, FL    United States",27.495592,-81.440907,,http://jobviewtrack.com/en-gb/job-4e19416a580d0b0b264d12515b/f20ed33eb5b0e358738715c54e775c20.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Guide,Surterra Wellness,Wellness,,,"Jacksonville, FL",,,,United States,"Jacksonville, FL    United States",30.3321838,-81.655651,,http://jobviewtrack.com/en-gb/job-1a1b416a580d0b0b264d105259/ec4c7ee853822bcce2634a9498d071a1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Lead Guide PT,Surterra Wellness,Wellness,,,"Clermont, FL",,,,United States,"Clermont, FL    United States",28.5494447,-81.7728543,,http://jobviewtrack.com/en-gb/job-4e1e416148050b6c600149070d60565f5d10/1af549000924c8e0420abc182eab6bed.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Quality Assurance (QA) Inspector,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-4e49417c58050307530d00221b121b15044e170d493a44584d484e10001c2525614339140f0b0c540d482800595e4f4c43070a6c7601410f011517472453071d1b124448582f7c110e024e005943210f1d17004300071b717b6a1d6443171f0b44004f1169585c5e57/4b11ef3f5eb058dfffa1d0636a59dbf5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Cultivation R&D Technician,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-13484179480707004e17490206632d1209541d1e08074344532c1456565c/7b33899d7e4b8107d67c579cf4a84d19.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,"PT Guide- Fort Lauderdale, FL",Surterra Wellness,Wellness,,,"Fort Lauderdale, FL",,,,United States,"Fort Lauderdale, FL    United States",26.1224386,-80.1373174,,http://jobviewtrack.com/en-gb/job-1c1e416a580d0b0b264c19575c/a043f51906c2b503c655c4f9d7dfd9b1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Mobile Guide (Part-Time),Surterra Wellness,Wellness,,,"North Port, FL",,,,United States,"North Port, FL    United States",27.044224,-82.2359254,,http://jobviewtrack.com/en-gb/job-4b1c417d4c161b4e731d4d066a2c01050c4c116a2e06434f582f7d051d1a2520490e0d6057565712/eef738289c4f903fa72100ebf2a4bb76.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,FT Lead Guide,Surterra Wellness,Wellness,,,"Deerfield Beach, FL",,,,United States,"Deerfield Beach, FL    United States",26.3184123,-80.0997657,,http://jobviewtrack.com/en-gb/job-1a4d416148050b6c600149070d60565e5411/31a768507d754edf973eeac9ae19be60.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Lead Extraction Technician (PM),Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-1e49416148050b4e7311430b06080d0e044e762d1107584a5e59440b014e7311430b06080d0e044e763c0c104245544e4405016c6b1141076a2416131741171c001c442a041f1456/f95e5c8f2ff252c9af18338de4a2c4e0.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,FT Lead Guide,Surterra Wellness,Wellness,,,"Lakeland, FL",,,,United States,"Lakeland, FL    United States",28.0394654,-81.9498042,,http://jobviewtrack.com/en-gb/job-1e1c416148050b6c600149070d6057575110/c7bb18754d45d832e7027e9cc07be3d8.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Guide,Surterra Wellness,Wellness,,,"Saint Petersburg, FL",,,,United States,"Saint Petersburg, FL    United States",27.7676008,-82.6402915,,http://jobviewtrack.com/en-gb/job-4e13416a580d0b0b264d125258/48d1169b280a164eda6e9feea27e4f18.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,FT Processing Technician II,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-4818417d5f0b0c0b5407490d0f413a0206481a010a1a4b453f79480707004e17490206633e150a43111b1a1a444c3c141f5d5d/d64f86542b9054a183d7454e652d7dec.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,"Mobile Guide (Part Time, Jacksonville, FL, Atlantic Blvd)",Surterra Wellness,Wellness,,,"Jacksonville, FL",,,,United States,"Jacksonville, FL    United States",30.3321838,-81.655651,,http://jobviewtrack.com/en-gb/job-194a417d4c161b4e731d4d066a2c01050c4c116a2e06434f582f7d051d1a2520490e0d6057575411/ff43b636325f4dfa43774ef5e94bad2c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,FT Lead Guide,Surterra Wellness,Wellness,,,"Sebring, FL",,,,United States,"Sebring, FL    United States",27.495592,-81.440907,,http://jobviewtrack.com/en-gb/job-134d416148050b6c600149070d6057555713/aeefde3ec7aa8318d854cbbab30a201e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Mobile Guide,Surterra Wellness,Wellness,,,"Palm Bay, FL",,,,United States,"Palm Bay, FL    United States",28.0344621,-80.5886646,,http://jobviewtrack.com/en-gb/job-191c4160420606024276671601050b665c114050/142a0d9c522ad49776a510eebc0305de.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Processing Technician I,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-4818417d5f0b0c0b5407490d0f413a0206481a010a1a4b453f79480707004e17490206633e150a43111b1a1a444c3c141f5d5d/0c5ec08547e2bb5101029143ee04dc5d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
